Число узлов n = 10001
-------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |
| 0.92390 |      3.064463e-07      |      3.915029e+03      |
| 0.92400 |      3.064452e-07      |      3.914582e+03      |
| 0.92410 |      3.064442e-07      |      3.914135e+03      |
| 0.92420 |      3.064432e-07      |      3.913688e+03      |
| 0.92430 |      3.064422e-07      |      3.913241e+03      |
| 0.92440 |      3.064412e-07      |      3.912794e+03      |
| 0.92450 |      3.064402e-07      |      3.912347e+03      |
| 0.92460 |      3.064392e-07      |      3.911901e+03      |
| 0.92470 |      3.064382e-07      |      3.911454e+03      |
| 0.92480 |      3.064372e-07      |      3.911008e+03      |
| 0.92490 |      3.064362e-07      |      3.910562e+03      |
| 0.92500 |      3.064352e-07      |      3.910116e+03      |
| 0.92510 |      3.064342e-07      |      3.909670e+03      |
| 0.92520 |      3.064332e-07      |      3.909224e+03      |
| 0.92530 |      3.064322e-07      |      3.908778e+03      |
| 0.92540 |      3.064312e-07      |      3.908333e+03      |
| 0.92550 |      3.064302e-07      |      3.907888e+03      |
| 0.92560 |      3.064292e-07      |      3.907442e+03      |
| 0.92570 |      3.064282e-07      |      3.906997e+03      |
| 0.92580 |      3.064272e-07      |      3.906552e+03      |
| 0.92590 |      3.064263e-07      |      3.906108e+03      |
| 0.92600 |      3.064253e-07      |      3.905663e+03      |
| 0.92610 |      3.064243e-07      |      3.905218e+03      |
| 0.92620 |      3.064233e-07      |      3.904774e+03      |
| 0.92630 |      3.064224e-07      |      3.904330e+03      |
| 0.92640 |      3.064214e-07      |      3.903886e+03      |
| 0.92650 |      3.064204e-07      |      3.903442e+03      |
| 0.92660 |      3.064194e-07      |      3.902998e+03      |
| 0.92670 |      3.064185e-07      |      3.902554e+03      |
| 0.92680 |      3.064175e-07      |      3.902110e+03      |
| 0.92690 |      3.064166e-07      |      3.901667e+03      |
| 0.92700 |      3.064156e-07      |      3.901224e+03      |
| 0.92710 |      3.064146e-07      |      3.900780e+03      |
| 0.92720 |      3.064137e-07      |      3.900337e+03      |
| 0.92730 |      3.064127e-07      |      3.899894e+03      |
| 0.92740 |      3.064118e-07      |      3.899452e+03      |
| 0.92750 |      3.064108e-07      |      3.899009e+03      |
| 0.92760 |      3.064099e-07      |      3.898566e+03      |
| 0.92770 |      3.064089e-07      |      3.898124e+03      |
| 0.92780 |      3.064080e-07      |      3.897682e+03      |
| 0.92790 |      3.064070e-07      |      3.897240e+03      |
| 0.92800 |      3.064061e-07      |      3.896798e+03      |
| 0.92810 |      3.064052e-07      |      3.896356e+03      |
| 0.92820 |      3.064042e-07      |      3.895914e+03      |
| 0.92830 |      3.064033e-07      |      3.895472e+03      |
| 0.92840 |      3.064023e-07      |      3.895031e+03      |
| 0.92850 |      3.064014e-07      |      3.894590e+03      |
| 0.92860 |      3.064005e-07      |      3.894148e+03      |
| 0.92870 |      3.063996e-07      |      3.893707e+03      |
| 0.92880 |      3.063986e-07      |      3.893266e+03      |
| 0.92890 |      3.063977e-07      |      3.892826e+03      |
| 0.92900 |      3.063968e-07      |      3.892385e+03      |
| 0.92910 |      3.063959e-07      |      3.891944e+03      |
| 0.92920 |      3.063949e-07      |      3.891504e+03      |
| 0.92930 |      3.063940e-07      |      3.891064e+03      |
| 0.92940 |      3.063931e-07      |      3.890624e+03      |
| 0.92950 |      3.063922e-07      |      3.890184e+03      |
| 0.92960 |      3.063913e-07      |      3.889744e+03      |
| 0.92970 |      3.063904e-07      |      3.889304e+03      |
| 0.92980 |      3.063895e-07      |      3.888864e+03      |
| 0.92990 |      3.063886e-07      |      3.888425e+03      |
| 0.93000 |      3.063877e-07      |      3.887986e+03      |
| 0.93010 |      3.063868e-07      |      3.887546e+03      |
| 0.93020 |      3.063859e-07      |      3.887107e+03      |
| 0.93030 |      3.063850e-07      |      3.886668e+03      |
| 0.93040 |      3.063841e-07      |      3.886230e+03      |
| 0.93050 |      3.063832e-07      |      3.885791e+03      |
| 0.93060 |      3.063823e-07      |      3.885352e+03      |
| 0.93070 |      3.063814e-07      |      3.884914e+03      |
| 0.93080 |      3.063805e-07      |      3.884476e+03      |
| 0.93090 |      3.063796e-07      |      3.884037e+03      |
| 0.93100 |      3.063787e-07      |      3.883599e+03      |
| 0.93110 |      3.063778e-07      |      3.883162e+03      |
| 0.93120 |      3.063770e-07      |      3.882724e+03      |
| 0.93130 |      3.063761e-07      |      3.882286e+03      |
| 0.93140 |      3.063752e-07      |      3.881849e+03      |
| 0.93150 |      3.063743e-07      |      3.881411e+03      |
| 0.93160 |      3.063734e-07      |      3.880974e+03      |
| 0.93170 |      3.063726e-07      |      3.880537e+03      |
| 0.93180 |      3.063717e-07      |      3.880100e+03      |
| 0.93190 |      3.063708e-07      |      3.879663e+03      |
| 0.93200 |      3.063700e-07      |      3.879226e+03      |
| 0.93210 |      3.063691e-07      |      3.878790e+03      |
| 0.93220 |      3.063682e-07      |      3.878353e+03      |
| 0.93230 |      3.063674e-07      |      3.877917e+03      |
| 0.93240 |      3.063665e-07      |      3.877481e+03      |
| 0.93250 |      3.063656e-07      |      3.877045e+03      |
| 0.93260 |      3.063648e-07      |      3.876609e+03      |
| 0.93270 |      3.063639e-07      |      3.876173e+03      |
| 0.93280 |      3.063631e-07      |      3.875737e+03      |
| 0.93290 |      3.063622e-07      |      3.875302e+03      |
| 0.93300 |      3.063614e-07      |      3.874866e+03      |
| 0.93310 |      3.063605e-07      |      3.874431e+03      |
| 0.93320 |      3.063597e-07      |      3.873996e+03      |
| 0.93330 |      3.063588e-07      |      3.873561e+03      |
| 0.93340 |      3.063580e-07      |      3.873126e+03      |
| 0.93350 |      3.063572e-07      |      3.872691e+03      |
| 0.93360 |      3.063563e-07      |      3.872257e+03      |
| 0.93370 |      3.063555e-07      |      3.871822e+03      |
| 0.93380 |      3.063546e-07      |      3.871388e+03      |
| 0.93390 |      3.063538e-07      |      3.870954e+03      |
| 0.93400 |      3.063530e-07      |      3.870519e+03      |
| 0.93410 |      3.063522e-07      |      3.870085e+03      |
| 0.93420 |      3.063513e-07      |      3.869652e+03      |
| 0.93430 |      3.063505e-07      |      3.869218e+03      |
| 0.93440 |      3.063497e-07      |      3.868784e+03      |
| 0.93450 |      3.063488e-07      |      3.868351e+03      |
| 0.93460 |      3.063480e-07      |      3.867918e+03      |
| 0.93470 |      3.063472e-07      |      3.867484e+03      |
| 0.93480 |      3.063464e-07      |      3.867051e+03      |
| 0.93490 |      3.063456e-07      |      3.866618e+03      |
| 0.93500 |      3.063448e-07      |      3.866185e+03      |
| 0.93510 |      3.063439e-07      |      3.865753e+03      |
| 0.93520 |      3.063431e-07      |      3.865320e+03      |
| 0.93530 |      3.063423e-07      |      3.864888e+03      |
| 0.93540 |      3.063415e-07      |      3.864455e+03      |
| 0.93550 |      3.063407e-07      |      3.864023e+03      |
| 0.93560 |      3.063399e-07      |      3.863591e+03      |
| 0.93570 |      3.063391e-07      |      3.863159e+03      |
| 0.93580 |      3.063383e-07      |      3.862727e+03      |
| 0.93590 |      3.063375e-07      |      3.862296e+03      |
| 0.93600 |      3.063367e-07      |      3.861864e+03      |
| 0.93610 |      3.063359e-07      |      3.861433e+03      |
| 0.93620 |      3.063351e-07      |      3.861002e+03      |
| 0.93630 |      3.063343e-07      |      3.860570e+03      |
| 0.93640 |      3.063335e-07      |      3.860139e+03      |
| 0.93650 |      3.063327e-07      |      3.859709e+03      |
| 0.93660 |      3.063320e-07      |      3.859278e+03      |
| 0.93670 |      3.063312e-07      |      3.858847e+03      |
| 0.93680 |      3.063304e-07      |      3.858417e+03      |
| 0.93690 |      3.063296e-07      |      3.857986e+03      |
| 0.93700 |      3.063288e-07      |      3.857556e+03      |
| 0.93710 |      3.063280e-07      |      3.857126e+03      |
| 0.93720 |      3.063273e-07      |      3.856696e+03      |
| 0.93730 |      3.063265e-07      |      3.856266e+03      |
| 0.93740 |      3.063257e-07      |      3.855836e+03      |
| 0.93750 |      3.063249e-07      |      3.855407e+03      |
| 0.93760 |      3.063242e-07      |      3.854977e+03      |
| 0.93770 |      3.063234e-07      |      3.854548e+03      |
| 0.93780 |      3.063226e-07      |      3.854118e+03      |
| 0.93790 |      3.063219e-07      |      3.853689e+03      |
| 0.93800 |      3.063211e-07      |      3.853260e+03      |
| 0.93810 |      3.063203e-07      |      3.852832e+03      |
| 0.93820 |      3.063196e-07      |      3.852403e+03      |
| 0.93830 |      3.063188e-07      |      3.851974e+03      |
| 0.93840 |      3.063181e-07      |      3.851546e+03      |
| 0.93850 |      3.063173e-07      |      3.851117e+03      |
| 0.93860 |      3.063166e-07      |      3.850689e+03      |
| 0.93870 |      3.063158e-07      |      3.850261e+03      |
| 0.93880 |      3.063151e-07      |      3.849833e+03      |
| 0.93890 |      3.063143e-07      |      3.849405e+03      |
| 0.93900 |      3.063136e-07      |      3.848977e+03      |
| 0.93910 |      3.063128e-07      |      3.848550e+03      |
| 0.93920 |      3.063121e-07      |      3.848122e+03      |
| 0.93930 |      3.063113e-07      |      3.847695e+03      |
| 0.93940 |      3.063106e-07      |      3.847268e+03      |
| 0.93950 |      3.063099e-07      |      3.846841e+03      |
| 0.93960 |      3.063091e-07      |      3.846414e+03      |
| 0.93970 |      3.063084e-07      |      3.845987e+03      |
| 0.93980 |      3.063077e-07      |      3.845560e+03      |
| 0.93990 |      3.063069e-07      |      3.845134e+03      |
| 0.94000 |      3.063062e-07      |      3.844707e+03      |
| 0.94010 |      3.063055e-07      |      3.844281e+03      |
| 0.94020 |      3.063047e-07      |      3.843855e+03      |
| 0.94030 |      3.063040e-07      |      3.843428e+03      |
| 0.94040 |      3.063033e-07      |      3.843003e+03      |
| 0.94050 |      3.063026e-07      |      3.842577e+03      |
| 0.94060 |      3.063018e-07      |      3.842151e+03      |
| 0.94070 |      3.063011e-07      |      3.841725e+03      |
| 0.94080 |      3.063004e-07      |      3.841300e+03      |
| 0.94090 |      3.062997e-07      |      3.840875e+03      |
| 0.94100 |      3.062990e-07      |      3.840449e+03      |
| 0.94110 |      3.062983e-07      |      3.840024e+03      |
| 0.94120 |      3.062975e-07      |      3.839599e+03      |
| 0.94130 |      3.062968e-07      |      3.839174e+03      |
| 0.94140 |      3.062961e-07      |      3.838750e+03      |
| 0.94150 |      3.062954e-07      |      3.838325e+03      |
| 0.94160 |      3.062947e-07      |      3.837901e+03      |
| 0.94170 |      3.062940e-07      |      3.837476e+03      |
| 0.94180 |      3.062933e-07      |      3.837052e+03      |
| 0.94190 |      3.062926e-07      |      3.836628e+03      |
| 0.94200 |      3.062919e-07      |      3.836204e+03      |
| 0.94210 |      3.062912e-07      |      3.835780e+03      |
| 0.94220 |      3.062905e-07      |      3.835357e+03      |
| 0.94230 |      3.062898e-07      |      3.834933e+03      |
| 0.94240 |      3.062891e-07      |      3.834509e+03      |
| 0.94250 |      3.062884e-07      |      3.834086e+03      |
| 0.94260 |      3.062878e-07      |      3.833663e+03      |
| 0.94270 |      3.062871e-07      |      3.833240e+03      |
| 0.94280 |      3.062864e-07      |      3.832817e+03      |
| 0.94290 |      3.062857e-07      |      3.832394e+03      |
| 0.94300 |      3.062850e-07      |      3.831971e+03      |
| 0.94310 |      3.062843e-07      |      3.831549e+03      |
| 0.94320 |      3.062837e-07      |      3.831126e+03      |
| 0.94330 |      3.062830e-07      |      3.830704e+03      |
| 0.94340 |      3.062823e-07      |      3.830281e+03      |
| 0.94350 |      3.062816e-07      |      3.829859e+03      |
| 0.94360 |      3.062810e-07      |      3.829437e+03      |
| 0.94370 |      3.062803e-07      |      3.829016e+03      |
| 0.94380 |      3.062796e-07      |      3.828594e+03      |
| 0.94390 |      3.062789e-07      |      3.828172e+03      |
| 0.94400 |      3.062783e-07      |      3.827751e+03      |
| 0.94410 |      3.062776e-07      |      3.827329e+03      |
| 0.94420 |      3.062770e-07      |      3.826908e+03      |
| 0.94430 |      3.062763e-07      |      3.826487e+03      |
| 0.94440 |      3.062756e-07      |      3.826066e+03      |
| 0.94450 |      3.062750e-07      |      3.825645e+03      |
| 0.94460 |      3.062743e-07      |      3.825224e+03      |
| 0.94470 |      3.062737e-07      |      3.824804e+03      |
| 0.94480 |      3.062730e-07      |      3.824383e+03      |
| 0.94490 |      3.062724e-07      |      3.823963e+03      |
| 0.94500 |      3.062717e-07      |      3.823542e+03      |
| 0.94510 |      3.062710e-07      |      3.823122e+03      |
| 0.94520 |      3.062704e-07      |      3.822702e+03      |
| 0.94530 |      3.062698e-07      |      3.822282e+03      |
| 0.94540 |      3.062691e-07      |      3.821862e+03      |
| 0.94550 |      3.062685e-07      |      3.821443e+03      |
| 0.94560 |      3.062678e-07      |      3.821023e+03      |
| 0.94570 |      3.062672e-07      |      3.820604e+03      |
| 0.94580 |      3.062665e-07      |      3.820184e+03      |
| 0.94590 |      3.062659e-07      |      3.819765e+03      |
| 0.94600 |      3.062653e-07      |      3.819346e+03      |
| 0.94610 |      3.062646e-07      |      3.818927e+03      |
| 0.94620 |      3.062640e-07      |      3.818508e+03      |
| 0.94630 |      3.062634e-07      |      3.818090e+03      |
| 0.94640 |      3.062627e-07      |      3.817671e+03      |
| 0.94650 |      3.062621e-07      |      3.817253e+03      |
| 0.94660 |      3.062615e-07      |      3.816834e+03      |
| 0.94670 |      3.062609e-07      |      3.816416e+03      |
| 0.94680 |      3.062602e-07      |      3.815998e+03      |
| 0.94690 |      3.062596e-07      |      3.815580e+03      |
| 0.94700 |      3.062590e-07      |      3.815162e+03      |
| 0.94710 |      3.062584e-07      |      3.814745e+03      |
| 0.94720 |      3.062577e-07      |      3.814327e+03      |
| 0.94730 |      3.062571e-07      |      3.813909e+03      |
| 0.94740 |      3.062565e-07      |      3.813492e+03      |
| 0.94750 |      3.062559e-07      |      3.813075e+03      |
| 0.94760 |      3.062553e-07      |      3.812658e+03      |
| 0.94770 |      3.062547e-07      |      3.812241e+03      |
| 0.94780 |      3.062541e-07      |      3.811824e+03      |
| 0.94790 |      3.062535e-07      |      3.811407e+03      |
| 0.94800 |      3.062529e-07      |      3.810990e+03      |
| 0.94810 |      3.062522e-07      |      3.810574e+03      |
| 0.94820 |      3.062516e-07      |      3.810157e+03      |
| 0.94830 |      3.062510e-07      |      3.809741e+03      |
